participant_id,accuracy_ai_first,accuracy_human_first,accuracy_no_ai,cost_ai_first,cost_human_first,cost_no_ai,ai_benefit_accuracy,ai_benefit_cost,approve_rate_no_ai,rt_mean_no_ai,prob_variance_no_ai,quiz_score,rt_mean,rt_artifact_flag,subgroup
29bb8944-35e6-4a3f-869b-3f88cca72807,0.6666666666666666,0.5,0.6666666666666666,1.0,1.1666666666666667,0.3333333333333333,-0.08333333333333337,-0.7500000000000002,0.16666666666666666,8145.833333333333,0.04366666666666666,3,11913.388888888889,False,ai_impaired
2d885aaa-350a-460c-a25f-a2cdda5ab8d1,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,1.0,0.08333333333333337,0.41666666666666663,0.5,6160.333333333333,0.04765666666666667,3,8404.055555555555,False,ai_neutral
2dfb68a3-02cb-4832-a0cb-0613e06cbb79,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,1.1666666666666667,0.33333333333333337,1.0,0.3333333333333333,7458.666666666667,0.12432000000000001,3,9044.388888888889,False,ai_benefited
2f4bd4bd-f906-46c7-90eb-dd8b7a2aad75,0.3333333333333333,0.5,0.6666666666666666,2.0,1.8333333333333333,1.0,-0.25,-0.9166666666666665,0.5,52854.333333333336,0.07974666666666667,2,34818.61111111111,False,ai_impaired
319666fd-af6a-47ea-97b8-8d31ab4d4499,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.08333333333333337,-0.25000000000000006,0.16666666666666666,7588.166666666667,0.07838666666666667,3,10452.833333333334,False,ai_neutral
33167da3-4769-44b4-959c-3b415913803f,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,1.1666666666666667,0.33333333333333337,1.0,0.3333333333333333,8301.5,0.10381666666666667,3,9846.666666666666,False,ai_benefited
331af187-d550-44c0-a432-7c4bf2d1834e,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.16666666666666666,2.8333333333333335,0.5833333333333334,2.5833333333333335,0.6666666666666666,5139.666666666667,0.10953666666666668,3,7890.277777777777,False,ai_benefited
3abe4c81-7886-430d-a72d-183ed67fef54,0.5,0.6666666666666666,0.6666666666666666,1.1666666666666667,1.0,0.3333333333333333,-0.08333333333333337,-0.7500000000000002,0.16666666666666666,10996.166666666666,0.05610999999999999,3,11200.777777777777,False,ai_impaired
3acf91f7-acff-41d0-978b-540997498219,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,1.0,0.08333333333333337,0.08333333333333326,0.5,13324.666666666666,0.09310666666666666,3,18092.666666666668,False,ai_neutral
3e534300-d94c-4868-90b3-05fc94e693ce,0.6666666666666666,0.8333333333333334,0.3333333333333333,1.0,0.16666666666666666,2.0,0.4166666666666667,1.4166666666666665,0.5,18322.0,0.10327,3,20561.666666666668,False,ai_benefited
3ffb7c61-3132-484d-91b6-41d90667b600,0.5,0.6666666666666666,0.6666666666666666,1.8333333333333333,1.0,1.0,-0.08333333333333337,-0.4166666666666665,0.5,10611.333333333334,0.06294666666666666,2,9980.666666666666,False,ai_impaired
41228131-4a58-4cf4-a7f1-cc61799aa770,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.1666666666666667,0.16666666666666663,0.16666666666666674,0.3333333333333333,64625.833333333336,0.09294666666666666,3,106533.16666666667,True,ai_neutral
497f3af5-6cb0-4b44-bb81-82e26ff4b8a7,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,-0.3333333333333335,0.16666666666666666,20326.0,0.00304,0,17876.277777777777,False,ai_benefited
4e18b937-0d42-4d27-93e9-6111216f15ca,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,1.0,0.08333333333333337,0.41666666666666663,0.5,18149.0,0.06302666666666668,3,23635.833333333332,False,ai_neutral
4e1d51ed-1707-4998-920d-1061250781c9,0.6666666666666666,0.8333333333333334,0.5,1.0,0.16666666666666666,1.8333333333333333,0.25,1.25,0.6666666666666666,35719.333333333336,0.034776666666666664,2,30021.444444444445,False,ai_benefited
4e955ad8-2dac-4d5b-8359-bc4ec54e7d24,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,1.1666666666666667,0.33333333333333337,1.0,0.3333333333333333,10785.0,0.11759,3,9466.666666666666,False,ai_benefited
50e98990-ef4c-4ddd-a397-1f96e3a7625d,0.5,0.6666666666666666,0.5,1.8333333333333333,1.0,0.5,0.08333333333333326,-0.9166666666666665,0.0,21194.166666666668,0.032986666666666664,3,21718.88888888889,False,ai_neutral
549af201-9db5-4a7a-8161-0348de878524,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.16666666666666666,42324.666666666664,0.05613666666666667,0,47461.555555555555,False,ai_neutral
5925e8f3-c741-45d7-aead-cb2ca14dd11c,0.5,0.5,0.5,1.1666666666666667,1.8333333333333333,1.8333333333333333,0.0,0.33333333333333326,0.6666666666666666,22259.166666666668,0.11442666666666668,1,19034.5,False,ai_neutral
59f562b7-b635-4d47-b33a-96773a951ab0,0.5,0.6666666666666666,0.6666666666666666,1.8333333333333333,1.0,1.0,-0.08333333333333337,-0.4166666666666665,0.5,68884.66666666667,0.07766666666666663,2,92062.83333333333,True,ai_impaired
5a9394a4-398a-4735-bc1a-0bd53dd537ef,0.6666666666666666,0.5,0.6666666666666666,1.0,1.1666666666666667,0.3333333333333333,-0.08333333333333337,-0.7500000000000002,0.16666666666666666,11593.0,0.0448,3,14140.611111111111,False,ai_impaired
5ab05454-93a7-4cf0-8261-17cfe16bb436,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.08333333333333337,0.75,0.5,8818.833333333334,0.1307866666666667,3,11468.555555555555,False,ai_neutral
5b22b5f9-0ac2-461a-b3b7-49eab4dc72aa,0.3333333333333333,0.5,0.5,2.0,1.8333333333333333,1.8333333333333333,-0.08333333333333337,-0.08333333333333326,0.6666666666666666,20734.5,0.05299,3,21535.833333333332,False,ai_impaired
5bce58c9-ae20-4ff8-b7e4-f8be5635ba9f,0.6666666666666666,0.5,0.5,1.0,1.8333333333333333,1.8333333333333333,0.08333333333333326,0.41666666666666674,0.6666666666666666,17904.333333333332,0.06446666666666664,1,23297.11111111111,False,ai_neutral
5f50163b-aaed-49bf-a4cb-ad1d5d8b7dfb,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,-0.08333333333333337,-0.41666666666666674,0.3333333333333333,11387.333333333334,0.054920000000000004,3,12437.111111111111,False,ai_impaired
60274acc-f75a-4d91-ba1e-9e0ab2446950,0.6666666666666666,0.5,0.5,1.0,1.8333333333333333,1.8333333333333333,0.08333333333333326,0.41666666666666674,0.6666666666666666,23612.5,0.07806666666666665,3,25170.555555555555,False,ai_neutral
614af4f1-d2d2-4698-97b0-3aafe917ece9,0.8333333333333334,0.6666666666666666,0.5,0.16666666666666666,1.0,1.1666666666666667,0.25,0.5833333333333334,0.3333333333333333,6774.666666666667,0.031349999999999996,3,10051.611111111111,False,ai_benefited
618890c1-594d-4f37-8e9b-9e258b7584c1,0.6666666666666666,0.5,0.5,1.0,1.8333333333333333,1.8333333333333333,0.08333333333333326,0.41666666666666674,0.6666666666666666,10807.666666666666,0.09846666666666666,1,10362.555555555555,False,ai_neutral
6341edae-070c-4be4-8a47-cc7aca67777c,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.3333333333333333,0.4166666666666667,1.0833333333333333,0.16666666666666666,6767.666666666667,0.06260000000000002,3,9760.777777777777,False,ai_benefited
6ad25990-60b9-499b-90e9-5bd61968e25e,0.5,0.5,0.6666666666666666,1.8333333333333333,1.8333333333333333,1.0,-0.16666666666666663,-0.8333333333333333,0.5,10930.166666666666,0.037599999999999995,3,15161.666666666666,False,ai_impaired
6d767528-958e-4647-85fa-9e1373802f6e,0.8333333333333334,0.6666666666666666,0.5,0.16666666666666666,1.0,1.8333333333333333,0.25,1.25,0.6666666666666666,6346.833333333333,0.024426666666666666,3,8744.666666666666,False,ai_benefited
6f72bec3-c951-46ef-bf7e-60c451495f34,0.6666666666666666,0.5,0.6666666666666666,1.0,1.8333333333333333,1.0,-0.08333333333333337,-0.4166666666666665,0.5,6441.5,0.06250666666666667,3,8948.5,False,ai_impaired
6fe8646d-56bc-4dd8-bf27-bb2ff2fb98fa,0.5,0.6666666666666666,0.8333333333333334,1.1666666666666667,0.3333333333333333,0.16666666666666666,-0.2500000000000001,-0.5833333333333334,0.3333333333333333,14493.833333333334,0.017706666666666666,3,17317.88888888889,False,ai_impaired
71ebe6d2-cc2a-41d6-8b8b-4fbb50c51ef7,0.5,0.6666666666666666,0.6666666666666666,1.8333333333333333,1.0,0.3333333333333333,-0.08333333333333337,-1.0833333333333333,0.16666666666666666,11435.833333333334,0.01609666666666667,3,10954.222222222223,False,ai_impaired
7568ffcf-9e0d-4210-9b5e-ae7352d72820,0.3333333333333333,0.8333333333333334,0.6666666666666666,1.3333333333333333,0.16666666666666666,0.3333333333333333,-0.08333333333333326,-0.4166666666666667,0.16666666666666666,19800.166666666668,0.05718666666666668,2,49207.833333333336,False,ai_impaired
76b0a449-48fe-4794-bf44-0cccc5848e53,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,-0.08333333333333337,-0.41666666666666674,0.3333333333333333,7356.333333333333,0.12485666666666666,3,9667.166666666666,False,ai_impaired
7953c98e-4821-4d82-8602-8c3585685b79,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.3333333333333333,0.4166666666666667,1.0833333333333333,0.16666666666666666,9603.5,0.038029999999999994,3,12698.277777777777,False,ai_benefited
797b4863-17de-4adf-a23c-bda119333a92,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.5,49539.5,0.04643,3,39915.77777777778,False,ai_neutral
7b62acc5-89a4-4456-99e1-6cab0b6524e6,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666674,0.8333333333333334,0.5,14602.666666666666,0.06342666666666667,3,17686.666666666668,False,ai_neutral
7d71f297-acf2-46e3-9397-18f4a4129940,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.3333333333333333,0.4166666666666667,1.0833333333333333,0.16666666666666666,24135.0,0.06453666666666666,3,23095.666666666668,False,ai_benefited
7e0e0ba7-0a0e-4340-86fd-11fe31400d58,0.8333333333333334,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.1666666666666667,0.25,0.9166666666666667,0.3333333333333333,7047.333333333333,0.09143000000000001,3,9391.055555555555,False,ai_benefited
7e7ce15b-29e7-493a-9f20-85edc1471f4d,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,-0.16666666666666674,-0.16666666666666666,0.3333333333333333,10999.666666666666,0.009226666666666666,3,10639.111111111111,False,ai_impaired
803cb15d-f800-4152-971b-ed9bec034003,0.3333333333333333,0.3333333333333333,0.5,2.6666666666666665,2.0,1.1666666666666667,-0.16666666666666669,-1.1666666666666663,0.3333333333333333,30099.666666666668,0.07073666666666667,2,26842.222222222223,False,ai_impaired
86971c7a-efc2-419b-a8ab-ca69b8efec92,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,2.0,1.0,-0.16666666666666663,-0.5,0.5,45223.166666666664,0.04490666666666666,1,33278.0,False,ai_impaired
878dfa2a-963f-40a4-8a93-8f99ef152d7b,0.8333333333333334,0.5,0.6666666666666666,0.16666666666666666,1.1666666666666667,1.0,1.1102230246251565e-16,0.33333333333333326,0.5,10529.166666666666,0.043879999999999995,3,13200.0,False,ai_neutral
8b0ed8bd-74ec-4a64-800f-d8770e03c0ee,0.5,0.5,0.6666666666666666,1.1666666666666667,1.1666666666666667,1.6666666666666667,-0.16666666666666663,0.5,0.8333333333333334,5438.166666666667,0.014376666666666668,1,8466.0,False,ai_impaired
8b232a5f-a0f7-4fd4-bf2f-7d7bda229555,0.6666666666666666,0.3333333333333333,0.5,1.0,2.0,1.8333333333333333,0.0,0.33333333333333326,0.6666666666666666,18874.333333333332,0.08744,1,25290.722222222223,False,ai_neutral
8c76fba5-fcd7-4226-b2ce-978854065a4b,0.5,0.6666666666666666,0.8333333333333334,1.1666666666666667,1.0,0.16666666666666666,-0.2500000000000001,-0.9166666666666669,0.3333333333333333,22756.833333333332,0.0228,3,19191.055555555555,False,ai_impaired
90cc6dcb-4cbd-4e9a-8a9a-15dc07029998,0.5,0.8333333333333334,0.5,1.8333333333333333,0.16666666666666666,1.1666666666666667,0.16666666666666674,0.16666666666666674,0.3333333333333333,7972.0,0.09967999999999999,3,10704.055555555555,False,ai_neutral
91d8efe7-e72a-44d2-9dd9-aa3fb5af7c5c,0.5,0.5,0.3333333333333333,1.8333333333333333,1.8333333333333333,2.0,0.16666666666666669,0.16666666666666674,0.5,12801.0,0.0822,2,20143.38888888889,False,ai_neutral
92f9145b-7970-41e0-bdb6-27b6e3ab7ae6,0.6666666666666666,0.5,0.16666666666666666,1.0,1.8333333333333333,2.1666666666666665,0.41666666666666663,0.75,0.3333333333333333,10248.833333333334,0.04266666666666667,3,15128.222222222223,False,ai_benefited
9a4a1820-d02c-4055-a430-9c650252b607,0.8333333333333334,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.8333333333333333,0.25,1.5833333333333333,0.6666666666666666,8085.0,0.052586666666666684,3,8233.555555555555,False,ai_benefited
a0f593ae-6556-41e1-a27c-83bd8aa5fbdb,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,2.5,0.33333333333333337,2.3333333333333335,1.0,4739.0,0.0030566666666666667,3,8525.166666666666,False,ai_benefited
a170c580-77c1-44de-994d-0ea312198bdc,0.5,0.5,0.3333333333333333,1.8333333333333333,1.1666666666666667,2.0,0.16666666666666669,0.5,0.5,6080.333333333333,0.06562666666666668,1,10438.0,False,ai_neutral
a1ec9b19-9af5-43ec-9c24-cb0a1823665e,0.5,0.5,0.5,1.8333333333333333,1.8333333333333333,1.8333333333333333,0.0,0.0,0.6666666666666666,30354.833333333332,0.15494666666666665,1,30578.777777777777,False,ai_neutral
a44edca0-faad-4489-bd9d-658cdc349061,0.5,0.8333333333333334,0.5,1.1666666666666667,0.16666666666666666,1.1666666666666667,0.16666666666666674,0.5,0.3333333333333333,8220.5,0.09230666666666668,3,13159.5,False,ai_neutral
a81a9ab9-dd47-4d00-b52a-1b10e9dd0405,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.8333333333333333,0.16666666666666663,0.8333333333333333,0.6666666666666666,11998.0,0.04682666666666667,3,15637.111111111111,False,ai_neutral
a9611966-ab5a-4b47-b62b-8c7f3cd6279b,0.5,0.8333333333333334,0.6666666666666666,1.1666666666666667,0.16666666666666666,1.0,1.1102230246251565e-16,0.33333333333333326,0.5,15512.166666666666,0.12755,3,15654.277777777777,False,ai_neutral
ac2ed014-7513-442a-a09a-8752e44b6128,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,0.16666666666666666,1.0,0.08333333333333337,0.41666666666666663,0.5,8549.833333333334,0.04241666666666667,3,9501.611111111111,False,ai_neutral
acb4fb9a-43d2-4dd7-9207-04a99b9e9793,0.6666666666666666,0.5,0.6666666666666666,1.0,1.8333333333333333,1.0,-0.08333333333333337,-0.4166666666666665,0.5,5590.166666666667,0.036256666666666666,3,13289.5,False,ai_impaired
b025b334-5acc-4622-a7ec-a37f31931d53,0.5,0.5,0.5,1.8333333333333333,1.8333333333333333,1.8333333333333333,0.0,0.0,0.6666666666666666,119760.83333333333,0.08530666666666664,3,104962.55555555556,True,ai_neutral
b12c9aca-dcf2-45af-b043-ca1d2cdc8151,0.5,0.5,0.6666666666666666,1.8333333333333333,1.8333333333333333,1.0,-0.16666666666666663,-0.8333333333333333,0.5,17748.666666666668,0.0588,3,22027.666666666668,False,ai_impaired
b3c1dc06-e1fb-455c-8a58-384c4d1470b0,0.5,0.6666666666666666,0.6666666666666666,1.8333333333333333,1.0,1.0,-0.08333333333333337,-0.4166666666666665,0.5,31048.166666666668,0.030146666666666665,3,37538.27777777778,False,ai_impaired
b58da463-b503-44f4-a239-f210c51992f9,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.0,0.5,1.8333333333333333,0.5,29958.833333333332,0.05693666666666667,1,46443.444444444445,False,ai_benefited
b6029113-d267-47fd-a083-246bbcaa980a,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,0.16666666666666666,1.0,0.08333333333333337,0.41666666666666663,0.5,7055.0,0.02073666666666667,3,8726.166666666666,False,ai_neutral
b79d9139-a23f-4a79-97da-d2bec16520ef,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,-0.16666666666666663,-0.5,0.5,7388.833333333333,0.06429666666666665,3,22350.166666666668,False,ai_impaired
c484d3f9-9d4f-4063-bc08-907b2338e789,0.3333333333333333,0.8333333333333334,0.5,1.3333333333333333,0.16666666666666666,1.1666666666666667,0.08333333333333337,0.41666666666666674,0.3333333333333333,7036.5,0.13023,3,8594.722222222223,False,ai_neutral
c641c79c-ce92-4e71-a097-647f2281d4f1,0.6666666666666666,0.5,0.8333333333333334,1.0,1.1666666666666667,0.16666666666666666,-0.2500000000000001,-0.9166666666666669,0.3333333333333333,21048.166666666668,0.030866666666666664,1,14520.166666666666,False,ai_impaired
c665ef47-f32b-4080-89b2-b976ceaa1c1e,0.5,0.5,0.6666666666666666,1.8333333333333333,1.1666666666666667,1.0,-0.16666666666666663,-0.5,0.5,7738.666666666667,0.06275999999999998,3,10869.5,False,ai_impaired
c82d5424-d47c-4d15-b563-d06fed701969,0.3333333333333333,0.6666666666666666,0.5,2.0,1.0,1.8333333333333333,0.0,0.33333333333333326,0.6666666666666666,16733.5,0.09358666666666667,3,22279.5,False,ai_neutral
c8754a61-bc03-4529-9096-0c814b4c2208,0.5,0.8333333333333334,0.5,1.1666666666666667,0.16666666666666666,0.5,0.16666666666666674,-0.16666666666666674,0.0,6281.5,0.021026666666666673,2,9114.166666666666,False,ai_neutral
c9f3dcfb-b193-44aa-ae6b-46505288e988,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,1.1666666666666667,0.33333333333333337,1.0,0.3333333333333333,7831.5,0.13306666666666667,3,10074.166666666666,False,ai_benefited
cc3443b6-ef48-4025-a108-740b2c015d97,0.5,0.6666666666666666,0.3333333333333333,1.8333333333333333,1.0,2.0,0.24999999999999994,0.5833333333333335,0.5,12045.666666666666,0.031880000000000006,3,19920.722222222223,False,ai_benefited
cc4207ea-70e8-42a9-963a-5257211b4fd4,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,2.0,0.3333333333333333,1.0,0.5,6355.5,0.12444,3,8733.944444444445,False,ai_benefited
d0e295ca-aa8c-4a85-93e1-e19144795ef2,0.6666666666666666,0.5,0.3333333333333333,1.0,1.8333333333333333,2.0,0.24999999999999994,0.5833333333333335,0.5,14641.166666666666,0.09846666666666667,1,16629.11111111111,False,ai_benefited
d36bcc4d-049b-4dda-aa82-04210e3c4cbf,0.6666666666666666,0.5,0.3333333333333333,1.0,1.1666666666666667,1.3333333333333333,0.24999999999999994,0.24999999999999978,0.16666666666666666,5487.833333333333,0.04245666666666667,3,7111.722222222223,False,ai_benefited
d65b4891-8184-47b2-947f-e3dd11fde976,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.5,7609.0,0.042946666666666675,3,10026.166666666666,False,ai_neutral
de2582fd-bf65-4120-9217-7e0fb9b4a148,0.8333333333333334,0.5,0.5,0.16666666666666666,1.8333333333333333,1.8333333333333333,0.16666666666666674,0.8333333333333333,0.6666666666666666,57292.666666666664,0.03797666666666667,1,35686.944444444445,False,ai_neutral
de297195-d743-48e0-a0f3-eb7e37e3da4d,0.5,0.5,0.6666666666666666,1.1666666666666667,1.1666666666666667,1.0,-0.16666666666666663,-0.16666666666666674,0.5,6754.333333333333,0.09266666666666665,1,9679.111111111111,False,ai_impaired
df6fab4a-12b4-46af-b550-de3103bc2a4a,0.8333333333333334,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.8333333333333333,0.25,1.5833333333333333,0.6666666666666666,10555.0,0.06557666666666666,3,13056.5,False,ai_benefited
dfdeb76c-2eb0-4cbe-8bf0-144a1cec2009,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.08333333333333337,0.75,0.5,8265.5,0.030710000000000008,3,11318.277777777777,False,ai_neutral
e0d97759-24c9-4f5a-8425-6b1454de0a76,0.5,0.6666666666666666,0.6666666666666666,1.1666666666666667,1.0,0.3333333333333333,-0.08333333333333337,-0.7500000000000002,0.16666666666666666,6348.0,0.08609666666666667,3,8159.833333333333,False,ai_impaired
e0dbbb79-a1d0-46a9-97bc-f547fda2028f,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,1.0,0.08333333333333337,0.41666666666666663,0.5,7714.0,0.10341666666666667,3,14178.888888888889,False,ai_neutral
e28bef67-b5d5-4f87-a389-60c9790fa0e7,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,2.0,0.3333333333333333,1.0,0.5,11693.166666666666,0.012546666666666668,3,12086.111111111111,False,ai_benefited
e7381441-4d44-42e3-a0e6-2a97b01f3c79,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,1.1666666666666667,0.33333333333333337,1.0,0.3333333333333333,7682.166666666667,0.053749999999999985,3,12635.666666666666,False,ai_benefited
ed1af710-a678-4f0d-8539-be191c4c41ec,0.5,0.6666666666666666,0.5,1.8333333333333333,1.0,1.8333333333333333,0.08333333333333326,0.41666666666666674,0.6666666666666666,47643.166666666664,0.05965666666666667,3,46613.88888888889,False,ai_neutral
ef6083e2-0763-48b6-b0de-b04248aff1c0,0.5,0.6666666666666666,0.5,1.8333333333333333,1.0,1.1666666666666667,0.08333333333333326,-0.24999999999999978,0.3333333333333333,11659.0,0.06761666666666669,3,12099.833333333334,False,ai_neutral
efe20e86-c466-492a-9b82-d8f23133587c,0.6666666666666666,0.8333333333333334,0.5,1.0,0.16666666666666666,1.1666666666666667,0.25,0.5833333333333334,0.3333333333333333,7770.833333333333,0.14077666666666666,3,15894.833333333334,False,ai_benefited
f70d971f-8983-4abd-8e81-a41c85e34b4d,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,-0.16666666666666663,-0.8333333333333333,0.16666666666666666,11158.0,0.060416666666666674,3,14555.111111111111,False,ai_impaired
f964d3a2-1833-477c-b0a2-a4fe81c2fb0c,0.5,0.5,0.5,1.8333333333333333,1.8333333333333333,1.8333333333333333,0.0,0.0,0.6666666666666666,24992.5,0.042946666666666654,1,34702.27777777778,False,ai_neutral
